symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
DCOMp,polygon,polygon_only_exclude_nontradeable,False,,DCOMp,PFD,"Dime Commercial Bancshares, Inc. Preferred Stock, Series A"
DFSCW,polygon,polygon_only_exclude_nontradeable,False,,DFSCW,WARRANT,DEFSEC Technologies Inc. Warrant
DGAC.U,polygon,polygon_only_exclude_nontradeable,False,,DGAC.U,UNIT,"Disciplined Growth Acquisition Corporation Units, each consisting of one Class A Ordinary Share and one Right"
DMAAU,polygon,polygon_only_exclude_nontradeable,False,,DMAAU,UNIT,Drugs Made In America Acquisition Corp. Units
DMIIU,polygon,polygon_only_exclude_nontradeable,False,,DMIIU,UNIT,Drugs Made In America Acquisition II Corp. Unit
DNMXW,polygon,polygon_only_exclude_nontradeable,False,,DNMXW,WARRANT,Dynamix Corporation III Warrants
DRDBU,polygon,polygon_only_exclude_nontradeable,False,,DRDBU,UNIT,Roman DBDR Acquisition Corp. II Unit
DSACU,polygon,polygon_only_exclude_nontradeable,False,,DSACU,UNIT,Daedalus Special Acquisition Corp. Unit
DSACW,polygon,polygon_only_exclude_nontradeable,False,,DSACW,WARRANT,Daedalus Special Acquisition Corp. Warrant
DTSQU,polygon,polygon_only_exclude_nontradeable,False,,DTSQU,UNIT,DT Cloud Star Acquisition Corporation Units
DUKRW,polygon,polygon_only_exclude_nontradeable,False,,DUKRW,WARRANT,DUKE Robotics Corp. Warrant
DXpC,polygon,polygon_only_exclude_nontradeable,False,,DXpC,PFD,"Dynex Capital, Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock"
DYNCU,polygon,polygon_only_exclude_nontradeable,False,,DYNCU,UNIT,Dynamix Corporation Unit
DYNCW,polygon,polygon_only_exclude_nontradeable,False,,DYNCW,WARRANT,Dynamix Corporation Warrant
DYORU,polygon,polygon_only_exclude_nontradeable,False,,DYORU,UNIT,Insight Digital Partners II Units
DYORW,polygon,polygon_only_exclude_nontradeable,False,,DYORW,WARRANT,Insight Digital Partners II Warrants
EGHAU,polygon,polygon_only_exclude_nontradeable,False,,EGHAU,UNIT,EGH Acquisition Corp. Unit
EICA,polygon,polygon_only_exclude_nontradeable,False,,EICA,SP,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026
EMISR,polygon,polygon_only_exclude_nontradeable,False,,EMISR,RIGHT,Emmis Acquisition Corp. Rights
ENGNW,polygon,polygon_only_exclude_nontradeable,False,,ENGNW,WARRANT,enGene Therapeutics Inc. Warrants
EPpC,polygon,polygon_only_exclude_nontradeable,False,,EPpC,PFD,El Paso Energy Capital Trust I
ERNAW,polygon,polygon_only_exclude_nontradeable,False,,ERNAW,WARRANT,Ernexa Therapeutics Inc. Warrants
