symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
FOLD,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FONR,norgate,norgate_only_review,False,2026-04-22,,rights,"active, no polygon match -> review"
FORA,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FOXO,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FRBKQ,norgate,norgate_only_review,False,2026-04-22,,bankruptcy_otc,"active, no polygon match -> review"
FRCB,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FRCIL,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FRCML,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FRFHF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
FRTN,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
FSCR,norgate,norgate_only_review,False,2026-04-22,,rights,"active, no polygon match -> review"
FTCHQ,norgate,norgate_only_review,False,2026-04-22,,bankruptcy_otc,"active, no polygon match -> review"
FUJIY,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
FXBY,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
FXLV,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GADS,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GAINN,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GAMI,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GBCS,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GBNY,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
GDEN,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GDRZF,norgate,norgate_only_review,False,2026-04-22,,otc_foreign_adr,"active, no polygon match -> review"
GGEI,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GIG,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GIGGW,norgate,norgate_only_review,False,2026-04-22,,warrant,"active, no polygon match -> review"
GLBZ,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GLFE,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GLFEN,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
GLFEP,norgate,norgate_only_review,False,2026-04-22,,unknown,"active, no polygon match -> review"
