symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
MIVL,polygon,polygon_only_new_listing,False,,MIVL,ETF,MFS Active International Value ETF
MMAY,polygon,polygon_only_new_listing,False,,MMAY,ETF,Pacer Swan SOS Moderate (May) ETF
MNVR,polygon,polygon_only_new_listing,False,,MNVR,ETF,Pacer Swan SOS Moderate (November) ETF
MOBI,polygon,polygon_only_new_listing,False,,MOBI,CS,"Mobia Medical, Inc. Common Stock"
MPWX,polygon,polygon_only_new_listing,False,,MPWX,ETF,Tradr 2X Long MPWR Daily ETF
MRA,polygon,polygon_only_new_listing,False,,MRA,ETF,GraniteShares Autocallable MARA ETF
MSR,polygon,polygon_only_new_listing,False,,MSR,ETF,GraniteShares Autocallable MSTR ETF
MWC,polygon,polygon_only_new_listing,False,,MWC,ADRC,"Micware Co., Ltd. American Depositary Shares"
MYX,polygon,polygon_only_new_listing,False,,MYX,CS,Maywood Acquisition Corp. 2 Class A Ordinary Share
NGIF,polygon,polygon_only_new_listing,False,,NGIF,ETF,Nuveen Global Infrastructure - ETF Class Shares
NICO,polygon,polygon_only_new_listing,False,,NICO,ETF,Hexis Active Nicotine Engagement ETF
NISM,polygon,polygon_only_new_listing,False,,NISM,ETF,NYLI International Small-Mid Cap Equity ETF
NUDG,polygon,polygon_only_new_listing,False,,NUDG,ETF,Nuveen Dividend Growth - ETF Class Shares
NUTR,polygon,polygon_only_new_listing,False,,NUTR,CS,Nusatrip Incorporated Common Stock
NXB,polygon,polygon_only_new_listing,False,,NXB,CS,NextBoat Inc.
NXPG,polygon,polygon_only_new_listing,False,,NXPG,ETF,Leverage Shares 2X Long NXPI Daily ETF
NXPX,polygon,polygon_only_new_listing,False,,NXPX,ETF,Tradr 2X Long NXPI Daily ETF
NYNY,polygon,polygon_only_new_listing,False,,NYNY,ETF,Corgi NYC Based ETF
NYYY,polygon,polygon_only_new_listing,False,,NYYY,ETS,xETFs NVDA Daily Income ETF
OCDB,polygon,polygon_only_new_listing,False,,OCDB,ETF,Aptus October Deep Buffer ETF
OCTV,polygon,polygon_only_new_listing,False,,OCTV,CS,Octave Intelligence plc Class B Ordinary Shares
ODDZ,polygon,polygon_only_new_listing,False,,ODDZ,ETF,Corgi Sports Betting & Gambling ETF
ODTX,polygon,polygon_only_new_listing,False,,ODTX,CS,"Odyssey Therapeutics, Inc. Common Stock"
ONG,polygon,polygon_only_new_listing,False,,ONG,ETF,Leverage Shares 2X Long ON Daily ETF
ONT,polygon,polygon_only_new_listing,False,,ONT,CS,"Onterris, Inc."
ONX,polygon,polygon_only_new_listing,False,,ONX,ETF,Tradr 2X Long ON Daily ETF
OPTH,polygon,polygon_only_new_listing,False,,OPTH,CS,Optimi Health Corp. Common Shares
OSSL,polygon,polygon_only_new_listing,False,,OSSL,ETF,Defiance Daily Target 2X Long OSS ETF
OST,polygon,polygon_only_new_listing,False,,OST,CS,"Ostin Technology Group Co., Ltd. Class A Ordinary Shares"
OWN,polygon,polygon_only_new_listing,False,,OWN,ETF,Inside Ownership 100 ETF
PBK,polygon,polygon_only_new_listing,False,,PBK,CS,PowerBank Corporation Common Stock
